referrer,views_total,views_unique
systemsomicslab.github.io,2121,668
Google,183,69
github.com,120,26
Bing,29,10
zenodo.org,22,7
sogou.com,16,1
mail.yahoo.co.jp,12,4
prime.psc.riken.jp,10,7
mail.google.com,7,5
chatgpt.com,6,5
