referrer,views_total,views_unique
systemsomicslab.github.io,1821,738
Google,231,77
Bing,82,40
github.com,81,32
chatgpt.com,66,28
nature.com,13,4
DuckDuckGo,6,3
claude.ai,4,2
zenodo.org,2,2
Yahoo,1,1
