referrer,views_total,views_unique
systemsomicslab.github.io,1742,776
Google,221,71
github.com,173,27
Bing,94,47
chatgpt.com,24,13
Yahoo,15,6
DuckDuckGo,10,7
claude.ai,9,1
zenodo.org,7,4
yandex.ru,6,3
