referrer,views_total,views_unique
systemsomicslab.github.io,2425,780
Google,184,60
github.com,88,27
cn.bing.com,36,11
Bing,26,14
prime.psc.riken.jp,24,4
chatgpt.com,18,6
statics.teams.cdn.office.net,15,4
DuckDuckGo,9,3
nature.com,7,4
