referrer,views_total,views_unique
systemsomicslab.github.io,1770,599
Google,88,35
github.com,28,11
Bing,22,10
cn.bing.com,6,6
systemsomicslab-github-io.translate.goog,4,1
DuckDuckGo,4,1
prime.psc.riken.jp,3,3
chatgpt.com,3,1
search.brave.com,2,1
