referrer,views_total,views_unique
systemsomicslab.github.io,1913,681
Google,243,65
Bing,165,83
github.com,134,28
cn.bing.com,126,50
DuckDuckGo,16,6
chatgpt.com,8,5
prime.psc.riken.jp,7,4
zenodo.org,5,5
nature.com,5,2
