referrer,views_total,views_unique
systemsomicslab.github.io,2255,567
github.com,898,19
Google,112,38
lms.uwa.edu.au,41,13
Bing,22,6
prime.psc.riken.jp,11,7
biorxiv.org,10,1
nerdyturtlez.com,7,6
cn.bing.com,7,3
zenodo.org,2,2
