referrer,views_total,views_unique
systemsomicslab.github.io,1606,567
Bing,185,79
Google,136,56
cn.bing.com,90,49
github.com,72,15
nature.com,31,6
DuckDuckGo,13,3
ecosia.org,13,1
chatgpt.com,11,6
com.google.android.gm,9,2
