referrer,views_total,views_unique
systemsomicslab.github.io,1823,620
Google,102,32
github.com,84,12
Bing,27,13
statics.teams.cdn.office.net,10,5
ecosia.org,6,2
prime.psc.riken.jp,4,3
chatgpt.com,4,2
systemsomicslab-github-io.translate.goog,4,1
cn.bing.com,3,3
