referrer,views_total,views_unique
systemsomicslab.github.io,1528,574
Bing,223,89
Google,168,54
cn.bing.com,96,47
github.com,75,16
nature.com,34,7
DuckDuckGo,21,4
chatgpt.com,17,5
cl.search.yahoo.com,16,1
ecosia.org,12,1
