referrer,views_total,views_unique
systemsomicslab.github.io,2077,558
github.com,188,10
Google,141,33
lms.uwa.edu.au,31,11
cn.bing.com,15,5
Bing,13,5
prime.psc.riken.jp,12,6
nerdyturtlez.com,7,6
mail.google.com,6,1
zenodo.org,5,3
