referrer,views_total,views_unique
systemsomicslab.github.io,1694,649
Google,189,78
github.com,126,32
Bing,87,33
chatgpt.com,61,28
perplexity.ai,12,2
DuckDuckGo,10,2
nature.com,5,3
zenodo.org,4,3
Baidu,3,2
