referrer,views_total,views_unique
systemsomicslab.github.io,2251,893
Google,213,104
github.com,144,40
Bing,121,44
search.brave.com,16,2
statics.teams.cdn.office.net,9,5
chatgpt.com,7,5
nature.com,7,4
DuckDuckGo,7,3
Baidu,5,3
