referrer,views_total,views_unique
systemsomicslab.github.io,1502,613
Bing,113,56
Google,102,38
nature.com,63,4
github.com,60,18
statics.teams.cdn.office.net,22,5
gpt.chesspnt.com,18,2
copilot.microsoft.com,6,2
prime.psc.riken.jp,3,2
helpdesk.igbmc.u-strasbg.fr,3,1
