referrer,views_total,views_unique
systemsomicslab.github.io,1818,614
Bing,206,74
Google,196,69
cn.bing.com,168,79
github.com,63,14
yandex.ru,35,4
nature.com,27,5
DuckDuckGo,23,5
chatgpt.com,22,5
oods.univie.ac.at,10,2
