referrer,views_total,views_unique
systemsomicslab.github.io,1937,804
Google,159,78
github.com,128,32
Bing,74,39
Yahoo,10,4
nature.com,8,5
statics.teams.cdn.office.net,8,5
chatgpt.com,8,4
doubao.com,6,2
Baidu,3,2
