referrer,views_total,views_unique
systemsomicslab.github.io,1638,610
Bing,284,88
Google,192,59
cn.bing.com,135,59
github.com,71,18
DuckDuckGo,27,6
cl.search.yahoo.com,20,2
chatgpt.com,19,6
nature.com,11,6
prime.psc.riken.jp,9,7
