time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-01-30 00:00:00+00:00,92,38,380,140
2026-01-31 00:00:00+00:00,82,20,175,83
2026-02-01 00:00:00+00:00,121,46,130,63
2026-02-02 00:00:00+00:00,96,40,332,143
2026-02-03 00:00:00+00:00,172,52,442,157
2026-02-04 00:00:00+00:00,126,46,371,168
2026-02-05 00:00:00+00:00,91,44,533,199
2026-02-06 00:00:00+00:00,184,52,358,129
2026-02-07 00:00:00+00:00,75,34,155,83
2026-02-08 00:00:00+00:00,105,43,88,48
2026-02-09 00:00:00+00:00,104,44,325,135
2026-02-10 00:00:00+00:00,102,37,283,132
2026-02-11 00:00:00+00:00,110,48,297,140
2026-02-12 00:00:00+00:00,119,44,378,141
