referrer,views_total,views_unique
systemsomicslab.github.io,2262,636
github.com,474,17
Google,319,53
Bing,23,8
prime.psc.riken.jp,21,13
mail.google.com,9,2
cn.bing.com,4,4
nerdyturtlez.com,4,2
zenodo.org,3,3
DuckDuckGo,3,3
