referrer,views_total,views_unique
systemsomicslab.github.io,1770,605
Google,76,28
Bing,24,11
github.com,22,11
cn.bing.com,6,6
statics.teams.cdn.office.net,5,1
prime.psc.riken.jp,4,3
chatgpt.com,4,2
systemsomicslab-github-io.translate.goog,4,1
DuckDuckGo,2,1
