referrer,views_total,views_unique
systemsomicslab.github.io,1916,816
Google,161,75
Bing,139,49
github.com,80,26
search.brave.com,16,2
Yahoo,13,5
chatgpt.com,11,8
DuckDuckGo,7,6
zenodo.org,4,4
yandex.ru,4,2
