referrer,views_total,views_unique
systemsomicslab.github.io,2040,659
Google,298,66
github.com,42,14
Bing,31,6
DuckDuckGo,13,2
nature.com,12,8
zenodo.org,11,3
prime.psc.riken.jp,8,6
cn.bing.com,7,4
com.google.android.gm,6,2
