referrer,views_total,views_unique
systemsomicslab.github.io,1748,614
Google,199,58
cn.bing.com,168,67
Bing,160,67
github.com,106,29
nature.com,37,6
chatgpt.com,12,2
Yahoo,6,2
DuckDuckGo,5,2
chromxhealth.feishu.cn,4,2
