referrer,views_total,views_unique
systemsomicslab.github.io,2360,925
Google,233,102
github.com,121,24
Bing,100,48
claude.ai,10,2
nature.com,8,5
chatgpt.com,7,7
oods9.univie.ac.at,7,1
ecosia.org,3,2
prime.psc.riken.jp,2,2
