time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-11 00:00:00+00:00,7,6,385,140
2025-03-12 00:00:00+00:00,10,5,280,132
2025-03-13 00:00:00+00:00,8,5,323,146
2025-03-14 00:00:00+00:00,7,5,314,121
2025-03-15 00:00:00+00:00,5,2,185,63
2025-03-16 00:00:00+00:00,4,2,109,46
2025-03-17 00:00:00+00:00,19,10,361,134
2025-03-18 00:00:00+00:00,2,2,277,120
2025-03-19 00:00:00+00:00,5,5,448,157
2025-03-20 00:00:00+00:00,2,2,322,126
2025-03-21 00:00:00+00:00,9,5,274,104
2025-03-22 00:00:00+00:00,7,4,107,44
2025-03-23 00:00:00+00:00,2,2,138,47
2025-03-24 00:00:00+00:00,2,2,313,121
