time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-04-14 00:00:00+00:00,5.0,4.0,301,131
2025-04-15 00:00:00+00:00,9.0,6.0,455,166
2025-04-16 00:00:00+00:00,3.0,3.0,443,140
2025-04-17 00:00:00+00:00,6.0,6.0,409,155
2025-04-18 00:00:00+00:00,45.0,3.0,269,86
2025-04-19 00:00:00+00:00,6.0,3.0,89,44
2025-04-20 00:00:00+00:00,4.0,3.0,87,41
2025-04-21 00:00:00+00:00,13.0,5.0,318,120
2025-04-22 00:00:00+00:00,26.0,10.0,417,144
2025-04-23 00:00:00+00:00,34.0,10.0,471,157
2025-04-24 00:00:00+00:00,72.0,12.0,590,149
2025-04-25 00:00:00+00:00,53.0,12.0,417,149
2025-04-26 00:00:00+00:00,7.0,5.0,142,57
2025-04-27 00:00:00+00:00,,,152,57
