referrer,views_total,views_unique
systemsomicslab.github.io,1557,560
Google,216,32
github.com,176,11
Bing,36,9
prime.psc.riken.jp,18,9
zenodo.org,10,3
cn.bing.com,4,1
courseworks2.columbia.edu,1,1
gemini.google.com,1,1
mail.google.com,1,1
