referrer,views_total,views_unique
systemsomicslab.github.io,1680,570
Google,90,35
github.com,25,7
Bing,22,10
cn.bing.com,8,7
chatgpt.com,8,2
DuckDuckGo,4,1
prime.psc.riken.jp,2,2
search.brave.com,2,1
doubao.com,2,1
