referrer,views_total,views_unique
systemsomicslab.github.io,1588,675
Google,150,77
github.com,117,42
Bing,76,25
chatgpt.com,62,30
DuckDuckGo,12,4
nature.com,9,4
perplexity.ai,6,2
prime.psc.riken.jp,4,3
sciencedirect.com,4,3
