referrer,views_total,views_unique
systemsomicslab.github.io,1385,682
Google,169,88
github.com,100,28
Bing,82,42
chatgpt.com,27,14
statics.teams.cdn.office.net,6,3
enauczanie.pg.edu.pl,5,2
nature.com,5,2
DuckDuckGo,4,3
github.akams.cn,4,1
