referrer,views_total,views_unique
systemsomicslab.github.io,1481,562
Bing,160,51
cn.bing.com,158,71
Google,135,51
github.com,56,14
DuckDuckGo,10,4
zenodo.org,7,3
prime.psc.riken.jp,6,2
nature.com,4,3
chatgpt.com,3,3
