referrer,views_total,views_unique
systemsomicslab.github.io,1696,720
Google,172,70
Bing,86,44
github.com,82,26
doubao.com,19,2
chatgpt.com,18,15
zenodo.org,6,3
mail-attachment.googleusercontent.com,4,3
nature.com,3,1
DuckDuckGo,2,1
