referrer,views_total,views_unique
systemsomicslab.github.io,2193,889
Google,210,106
Bing,129,45
github.com,126,39
search.brave.com,16,2
chatgpt.com,9,6
DuckDuckGo,7,3
statics.teams.cdn.office.net,6,4
nature.com,6,3
Baidu,5,3
