referrer,views_total,views_unique
systemsomicslab.github.io,1767,680
Google,160,48
github.com,126,27
Bing,95,47
cn.bing.com,84,39
DuckDuckGo,17,3
prime.psc.riken.jp,16,8
chatgpt.com,6,3
nature.com,5,2
co.search.yahoo.com,5,1
