referrer,views_total,views_unique
systemsomicslab.github.io,3537,752
Google,149,40
github.com,104,15
prime.psc.riken.jp,41,22
Bing,32,9
usc-excel.officeapps.live.com,12,2
cn.bing.com,6,2
github-com.translate.goog,6,1
t.co,5,1
zenodo.org,3,1
