referrer,views_total,views_unique
systemsomicslab.github.io,1836,775
Google,175,66
github.com,60,23
Bing,58,31
chatgpt.com,16,9
nature.com,8,4
Yahoo,8,2
enauczanie.pg.edu.pl,7,5
doubao.com,6,2
statics.teams.cdn.office.net,6,2
