referrer,views_total,views_unique
systemsomicslab.github.io,1911,803
Google,222,81
github.com,185,35
Bing,93,54
chatgpt.com,24,12
chat.mistral.ai,14,1
claude.ai,9,1
zenodo.org,7,4
DuckDuckGo,7,3
nature.com,5,5
