referrer,views_total,views_unique
systemsomicslab.github.io,1351,682
Google,191,88
Bing,78,41
github.com,76,24
chatgpt.com,23,11
statics.teams.cdn.office.net,6,3
DuckDuckGo,4,3
github.akams.cn,4,1
prime.psc.riken.jp,4,1
nature.com,2,2
