referrer,views_total,views_unique
systemsomicslab.github.io,2158,749
Google,258,69
Bing,198,87
cn.bing.com,135,62
github.com,131,30
DuckDuckGo,11,7
nature.com,9,5
chatgpt.com,6,3
zenodo.org,5,5
com.google.android.gm,3,3
