referrer,views_total,views_unique
systemsomicslab.github.io,3183,717
Google,198,58
github.com,112,18
Bing,52,9
prime.psc.riken.jp,30,14
t.co,5,1
zenodo.org,4,2
Baidu,3,2
ecosia.org,3,1
cn.bing.com,2,2
