referrer,views_total,views_unique
systemsomicslab.github.io,1717,612
Google,174,54
Bing,94,28
Baidu,32,1
github.com,25,11
chatgpt.com,18,6
pennstate.service-now.com,11,2
DuckDuckGo,9,1
linkedin.com,9,1
grpw.hronet.local,5,1
