time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-08-22 00:00:00+00:00,12,10,334,125
2025-08-23 00:00:00+00:00,4,4,273,50
2025-08-24 00:00:00+00:00,2,2,218,54
2025-08-25 00:00:00+00:00,20,10,449,159
2025-08-26 00:00:00+00:00,34,13,454,175
2025-08-27 00:00:00+00:00,23,10,406,133
2025-08-28 00:00:00+00:00,15,6,263,112
2025-08-29 00:00:00+00:00,10,8,201,101
2025-08-30 00:00:00+00:00,4,4,61,40
2025-08-31 00:00:00+00:00,3,3,86,41
2025-09-01 00:00:00+00:00,9,8,245,114
2025-09-02 00:00:00+00:00,6,6,281,125
2025-09-03 00:00:00+00:00,4,4,263,111
2025-09-04 00:00:00+00:00,11,7,311,146
