referrer,views_total,views_unique
systemsomicslab.github.io,2008,640
Google,274,84
Bing,241,80
github.com,220,14
cn.bing.com,145,64
yandex.ru,35,4
chatgpt.com,25,7
nature.com,22,2
DuckDuckGo,19,8
oods.univie.ac.at,10,2
