referrer,views_total,views_unique
systemsomicslab.github.io,2149,666
Google,202,70
github.com,140,27
Bing,53,13
zenodo.org,23,7
sogou.com,16,1
mail.yahoo.co.jp,12,4
mail.google.com,6,4
chatgpt.com,5,4
prime.psc.riken.jp,4,3
