referrer,views_total,views_unique
systemsomicslab.github.io,2156,869
Google,213,99
github.com,131,23
Bing,106,44
nature.com,14,5
claude.ai,10,2
chatgpt.com,9,7
oods9.univie.ac.at,7,1
DuckDuckGo,3,2
prime.psc.riken.jp,2,2
