referrer,views_total,views_unique
systemsomicslab.github.io,3455,768
Google,167,43
github.com,107,15
prime.psc.riken.jp,33,15
Bing,24,7
usc-excel.officeapps.live.com,12,2
cn.bing.com,6,2
github-com.translate.goog,6,1
t.co,5,1
ecosia.org,3,1
