referrer,views_total,views_unique
systemsomicslab.github.io,1922,813
Google,274,83
github.com,186,35
Bing,89,49
chatgpt.com,25,13
chat.mistral.ai,14,1
nature.com,10,7
claude.ai,9,1
zenodo.org,7,4
DuckDuckGo,7,3
