referrer,views_total,views_unique
systemsomicslab.github.io,1664,527
Google,253,34
github.com,146,12
zenodo.org,11,4
Bing,10,7
prime.psc.riken.jp,6,4
biorxiv.org,3,1
es.search.yahoo.com,1,1
gemini.google.com,1,1
bilibili.com,1,1
