referrer,views_total,views_unique
systemsomicslab.github.io,1962,695
Google,124,52
github.com,35,15
cn.bing.com,24,9
zenodo.org,19,2
prime.psc.riken.jp,14,4
chatgpt.com,9,3
Bing,8,6
remote.iislafe.san.gva.es,7,2
github-com.translate.goog,6,1
