referrer,views_total,views_unique
systemsomicslab.github.io,3346,700
Google,102,28
prime.psc.riken.jp,49,23
github.com,45,15
Bing,25,8
cn.bing.com,19,7
shin.massbank.jp,2,1
DuckDuckGo,2,1
Baidu,2,1
mail.google.com,1,1
