referrer,views_total,views_unique
systemsomicslab.github.io,1763,597
Google,140,41
github.com,78,12
Bing,39,11
prime.psc.riken.jp,31,9
zenodo.org,11,3
cn.bing.com,6,2
courseworks2.columbia.edu,1,1
t.co,1,1
