referrer,views_total,views_unique
systemsomicslab.github.io,1933,829
Google,181,84
Bing,137,46
github.com,84,29
search.brave.com,16,2
Yahoo,13,5
chatgpt.com,10,7
DuckDuckGo,8,6
nature.com,5,2
zenodo.org,4,4
