referrer,views_total,views_unique
systemsomicslab.github.io,2397,921
Google,209,92
Bing,105,51
github.com,93,16
claude.ai,10,2
nature.com,9,6
chatgpt.com,7,7
oods9.univie.ac.at,7,1
search.brave.com,4,3
DuckDuckGo,3,2
