time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-11-21 00:00:00+00:00,5.0,4.0,353,119
2024-11-22 00:00:00+00:00,12.0,5.0,432,120
2024-11-23 00:00:00+00:00,4.0,2.0,82,35
2024-11-24 00:00:00+00:00,,,78,28
2024-11-25 00:00:00+00:00,3.0,2.0,338,130
2024-11-26 00:00:00+00:00,5.0,4.0,492,139
2024-11-27 00:00:00+00:00,2.0,2.0,288,108
2024-11-28 00:00:00+00:00,14.0,4.0,281,95
2024-11-29 00:00:00+00:00,18.0,1.0,316,89
2024-11-30 00:00:00+00:00,6.0,2.0,121,49
2024-12-01 00:00:00+00:00,1.0,1.0,112,45
2024-12-02 00:00:00+00:00,35.0,6.0,324,120
2024-12-03 00:00:00+00:00,43.0,7.0,325,106
2024-12-04 00:00:00+00:00,16.0,6.0,493,146
