referrer,views_total,views_unique
systemsomicslab.github.io,1984,731
Google,214,57
github.com,30,10
cn.bing.com,22,7
Bing,18,9
chatgpt.com,7,4
statics.teams.cdn.office.net,6,3
github-com.translate.goog,4,1
chromxhealth.feishu.cn,4,1
zenodo.org,3,2
