referrer,views_total,views_unique
systemsomicslab.github.io,1793,764
github.com,167,27
Google,163,67
Bing,120,46
search.brave.com,16,2
Yahoo,13,5
chatgpt.com,12,8
DuckDuckGo,11,8
claude.ai,9,1
zenodo.org,7,4
