referrer,views_total,views_unique
systemsomicslab.github.io,1814,767
Google,203,67
github.com,174,28
Bing,93,53
chatgpt.com,23,12
chat.mistral.ai,14,1
DuckDuckGo,13,8
Yahoo,13,4
claude.ai,9,1
zenodo.org,8,5
