referrer,views_total,views_unique
systemsomicslab.github.io,1531,586
Bing,182,71
cn.bing.com,174,63
Google,94,55
github.com,53,15
DuckDuckGo,13,5
chatgpt.com,7,5
zenodo.org,4,3
nature.com,3,1
prime.psc.riken.jp,2,2
