referrer,views_total,views_unique
systemsomicslab.github.io,1949,636
github.com,321,14
Google,261,81
Bing,209,77
cn.bing.com,147,66
yandex.ru,35,4
chatgpt.com,25,6
nature.com,22,2
DuckDuckGo,20,9
oods.univie.ac.at,10,2
