referrer,views_total,views_unique
systemsomicslab.github.io,1989,554
Google,271,32
github.com,175,21
mail.google.com,30,3
cn.bing.com,14,3
prime.psc.riken.jp,10,4
Bing,7,4
zenodo.org,3,3
biorxiv.org,3,1
es.search.yahoo.com,1,1
