referrer,views_total,views_unique
systemsomicslab.github.io,2901,583
Google,116,27
prime.psc.riken.jp,49,21
github.com,33,17
zenodo.org,16,4
Bing,9,4
cn.bing.com,5,3
DuckDuckGo,1,1
translate.google.com.mx,1,1
statics.teams.cdn.office.net,1,1
