referrer,views_total,views_unique
systemsomicslab.github.io,2087,553
github.com,616,16
Google,107,30
lms.uwa.edu.au,50,16
Bing,15,5
prime.psc.riken.jp,13,8
biorxiv.org,12,2
nerdyturtlez.com,7,6
cn.bing.com,5,4
statics.teams.cdn.office.net,2,1
