time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-06-07 00:00:00+00:00,10,5,58,36
2025-06-08 00:00:00+00:00,6,3,137,53
2025-06-09 00:00:00+00:00,2,2,333,123
2025-06-10 00:00:00+00:00,8,4,309,115
2025-06-11 00:00:00+00:00,30,11,560,176
2025-06-12 00:00:00+00:00,18,9,422,176
2025-06-13 00:00:00+00:00,47,11,286,114
2025-06-14 00:00:00+00:00,15,5,119,40
2025-06-15 00:00:00+00:00,8,7,121,33
2025-06-16 00:00:00+00:00,71,16,434,140
2025-06-17 00:00:00+00:00,28,11,573,165
2025-06-18 00:00:00+00:00,32,15,374,134
2025-06-19 00:00:00+00:00,9,8,309,124
2025-06-20 00:00:00+00:00,1,1,270,105
