referrer,views_total,views_unique
systemsomicslab.github.io,2021,688
Google,185,56
github.com,59,16
Bing,41,14
cn.bing.com,40,11
ca.search.yahoo.com,11,1
prime.psc.riken.jp,6,3
chatgpt.com,3,2
statics.teams.cdn.office.net,3,1
chromxhealth.feishu.cn,3,1
